time,Thumb-0-x,Thumb-0-y,Thumb-0-z,Thumb-1-x,Thumb-1-y,Thumb-1-z,Thumb-2-x,Thumb-2-y,Thumb-2-z,Thumb-3-x,Thumb-3-y,Thumb-3-z,Thumb-4-x,Thumb-4-y,Thumb-4-z,Index-0-x,Index-0-y,Index-0-z,Index-1-x,Index-1-y,Index-1-z,Index-2-x,Index-2-y,Index-2-z,Index-3-x,Index-3-y,Index-3-z,Index-4-x,Index-4-y,Index-4-z,Middle-0-x,Middle-0-y,Middle-0-z,Middle-1-x,Middle-1-y,Middle-1-z,Middle-2-x,Middle-2-y,Middle-2-z,Middle-3-x,Middle-3-y,Middle-3-z,Middle-4-x,Middle-4-y,Middle-4-z,Ring-0-x,Ring-0-y,Ring-0-z,Ring-1-x,Ring-1-y,Ring-1-z,Ring-2-x,Ring-2-y,Ring-2-z,Ring-3-x,Ring-3-y,Ring-3-z,Ring-4-x,Ring-4-y,Ring-4-z,Pinky-0-x,Pinky-0-y,Pinky-0-z,Pinky-1-x,Pinky-1-y,Pinky-1-z,Pinky-2-x,Pinky-2-y,Pinky-2-z,Pinky-3-x,Pinky-3-y,Pinky-3-z,Pinky-4-x,Pinky-4-y,Pinky-4-z
1696006089071006,-20.0941162109375,148.28866577148438,70.48881530761719,-20.0941162109375,148.28866577148438,70.48881530761719,-48.472145080566406,147.6556396484375,36.529449462890625,-72.20121765136719,151.95599365234375,18.298477172851562,-90.80402374267578,160.47955322265625,14.849979400634766,-11.762892723083496,162.9804229736328,57.97966766357422,-21.58466148376465,141.23526000976562,-2.731234312057495,-21.363595962524414,148.4013214111328,-40.14360427856445,-21.26667022705078,151.67994689941406,-61.322086334228516,-21.21648597717285,153.49404907226562,-76.36214447021484,-1.1197128295898438,163.32913208007812,55.571720123291016,-1.9838452339172363,142.11830139160156,-2.532438278198242,-6.016517162322998,149.94314575195312,-44.353492736816406,-8.713738441467285,153.4849395751953,-69.17082977294922,-10.688798904418945,155.1597137451172,-85.63053131103516,9.643871307373047,161.6894989013672,55.23575210571289,17.220890045166016,142.30799865722656,3.741133451461792,33.80309295654297,142.10182189941406,-32.23653030395508,43.9847297668457,141.20350646972656,-54.571136474609375,50.78526306152344,140.12847900390625,-69.63906860351562,19.74245834350586,155.10113525390625,58.95820236206055,33.934017181396484,139.16688537597656,12.181875228881836,44.104278564453125,140.94284057617188,-17.421142578125,49.505130767822266,141.25973510742188,-33.897701263427734,54.08079147338867,141.01388549804688,-48.47780990600586
1696006089082721,-20.24294662475586,148.33456420898438,70.50212097167969,-20.24294662475586,148.33456420898438,70.50212097167969,-48.618560791015625,147.7247314453125,36.54031753540039,-72.34200286865234,152.030517578125,18.303308486938477,-90.94580078125,160.5467987060547,14.842204093933105,-11.918235778808594,163.029296875,57.992149353027344,-21.72406768798828,141.27296447753906,-2.7173244953155518,-21.451698303222656,148.52676391601562,-40.11244583129883,-21.324989318847656,151.85340881347656,-61.28327941894531,-21.253183364868164,153.7001495361328,-76.31928253173828,-1.2750438451766968,163.38320922851562,55.58501052856445,-2.1237220764160156,142.16603088378906,-2.5170609951019287,-6.154403209686279,150.04689025878906,-44.32779312133789,-8.85109806060791,153.61898803710938,-69.14083862304688,-10.82628059387207,155.31175231933594,-85.59868621826172,9.489402770996094,161.7490234375,55.250064849853516,17.080413818359375,142.36619567871094,3.7580173015594482,33.68085479736328,142.21310424804688,-32.21150207519531,43.87626647949219,141.3594207763672,-54.54157638549805,50.687740325927734,140.32144165039062,-69.60716247558594,19.5910587310791,155.16619873046875,58.97399139404297,33.794471740722656,139.23446655273438,12.20040512084961,43.95875549316406,141.04168701171875,-17.402772903442383,49.35797882080078,141.37953186035156,-33.87944793701172,53.93355178833008,141.15484619140625,-48.459930419921875
1696006089093353,-20.35813331604004,148.3768310546875,70.5346908569336,-20.35813331604004,148.3768310546875,70.5346908569336,-48.73412322998047,147.783935546875,36.572898864746094,-72.45604705810547,152.09585571289062,18.33536148071289,-91.06092834472656,160.60121154785156,14.853282928466797,-12.040836334228516,163.0726776123047,58.02107620239258,-21.851259231567383,141.30474853515625,-2.6835029125213623,-21.5618896484375,148.59921264648438,-40.07058334350586,-21.425107955932617,151.94833374023438,-61.23781204223633,-21.34585189819336,153.81051635742188,-76.27186584472656,-1.3982375860214233,163.42984008789062,55.61179733276367,-2.2511775493621826,142.20445251464844,-2.487213611602783,-6.282376766204834,150.14071655273438,-44.287410736083984,-8.980134010314941,153.74290466308594,-69.09599304199219,-10.956551551818848,155.45359802246094,-85.55183410644531,9.366693496704102,161.7992401123047,55.274959564208984,16.95412254333496,142.4119415283203,3.7840628623962402,33.555233001708984,142.2896728515625,-32.18526840209961,43.7511100769043,141.4514923095703,-54.51571273803711,50.562862396240234,140.42164611816406,-69.58173370361328,19.47130012512207,155.2203369140625,58.99779510498047,33.670894622802734,139.28700256347656,12.223592758178711,43.81902313232422,141.1213836669922,-17.383455276489258,49.21146774291992,141.4798583984375,-33.861915588378906,53.782859802246094,141.27764892578125,-48.44403839111328
1696006089105472,-20.544937133789062,148.40817260742188,70.57951354980469,-20.544937133789062,148.40817260742188,70.57951354980469,-48.912349700927734,147.8336639404297,36.6102409362793,-72.62258911132812,152.1422576904297,18.356727600097656,-91.22974395751953,160.6280975341797,14.839367866516113,-12.235969543457031,163.1090545654297,58.066307067871094,-22.031352996826172,141.33580017089844,-2.6387875080108643,-21.71470069885254,148.68812561035156,-40.014312744140625,-21.561786651611328,152.06948852539062,-61.176300048828125,-21.47062873840332,153.9540252685547,-76.20750427246094,-1.5935033559799194,163.4725799560547,55.65739440917969,-2.4318175315856934,142.24717712402344,-2.4418222904205322,-6.460025310516357,150.24122619628906,-44.23129653930664,-9.15533447265625,153.87881469726562,-69.03498077392578,-11.129806518554688,155.61337280273438,-85.48855590820312,9.172409057617188,161.84840393066406,55.32090759277344,16.773141860961914,142.46604919433594,3.830110788345337,33.38391876220703,142.3970947265625,-32.13489532470703,43.587486267089844,141.59832763671875,-54.46327590942383,50.40553283691406,140.59881591796875,-69.52848815917969,19.280805587768555,155.27548217773438,59.04403305053711,33.491485595703125,139.35101318359375,12.270184516906738,43.63272476196289,141.21714782714844,-17.33724021911621,49.02289581298828,141.59632873535156,-33.81597900390625,53.59352111816406,141.41470336914062,-48.39861297607422
1696006089117013,-20.706127166748047,148.47628784179688,70.62358093261719,-20.706127166748047,148.47628784179688,70.62358093261719,-49.076717376708984,147.9310302734375,36.65647888183594,-72.77880859375,152.2476348876953,18.39427375793457,-91.3839340209961,160.7267608642578,14.85009765625,-12.39980697631836,163.17344665527344,58.10422897338867,-22.200565338134766,141.37806701660156,-2.5920581817626953,-21.86650276184082,148.75811767578125,-39.96196746826172,-21.7034969329834,152.15516662597656,-61.121368408203125,-21.605018615722656,154.05064392089844,-76.15115356445312,-1.757652759552002,163.53697204589844,55.693939208984375,-2.601079225540161,142.2910919189453,-2.3977127075195312,-6.628323078155518,150.32952880859375,-44.17876052856445,-9.322845458984375,153.99510192871094,-68.97840881347656,-11.296749114990234,155.74896240234375,-85.43000793457031,9.008350372314453,161.91354370117188,55.35676193237305,16.604598999023438,142.51370239257812,3.871889591217041,33.2225456237793,142.47344970703125,-32.089847564697266,43.43050003051758,141.68869018554688,-54.416717529296875,50.25139236450195,140.69615173339844,-69.4811019897461,19.117712020874023,155.34274291992188,59.08101272583008,33.324180603027344,139.40296936035156,12.31109619140625,43.45642852783203,141.28480529785156,-17.29841423034668,48.842674255371094,141.67544555664062,-33.77817153930664,53.41068649291992,141.50601196289062,-48.36176681518555
1696006089127896,-20.85051918029785,148.52952575683594,70.66726684570312,-20.85051918029785,148.52952575683594,70.66726684570312,-49.222434997558594,148.01004028320312,36.700870513916016,-72.92435455322266,152.34347534179688,18.44243621826172,-91.52723693847656,160.82858276367188,14.90075969696045,-12.547353744506836,163.22396850585938,58.14262771606445,-22.358076095581055,141.41250610351562,-2.5462734699249268,-22.01025390625,148.82565307617188,-39.90950393676758,-21.839210510253906,152.24256896972656,-61.065643310546875,-21.734867095947266,154.1527862548828,-76.09352111816406,-1.9056652784347534,163.5874786376953,55.73027801513672,-2.75860595703125,142.32669067382812,-2.3557820320129395,-6.783255577087402,150.4076385498047,-44.128883361816406,-9.47527027130127,154.10244750976562,-68.9244613647461,-11.447007179260254,155.87796020507812,-85.3740005493164,8.860367774963379,161.96458435058594,55.39152908325195,16.448217391967773,142.55201721191406,3.9102156162261963,33.0682258605957,142.54190063476562,-32.05059051513672,43.277339935302734,141.77195739746094,-54.377445220947266,50.09886169433594,140.78688049316406,-69.4420394897461,18.970792770385742,155.3953094482422,59.11559295654297,33.16953659057617,139.4443817138672,12.347128868103027,43.295860290527344,141.3439483642578,-17.263275146484375,48.68006896972656,141.74766540527344,-33.74338150024414,53.247291564941406,141.59222412109375,-48.3273811340332
1696006089139850,-21.044612884521484,148.57656860351562,70.69207763671875,-21.044612884521484,148.57656860351562,70.69207763671875,-49.39419174194336,148.08860778808594,36.70656967163086,-73.07832336425781,152.43350219726562,18.427780151367188,-91.67825317382812,160.909423828125,14.848852157592773,-12.743565559387207,163.27047729492188,58.1654167175293,-22.543655395507812,141.4452362060547,-2.5202443599700928,-22.176105499267578,148.8986053466797,-39.87528610229492,-21.99348258972168,152.34124755859375,-61.027156829833984,-21.880645751953125,154.27151489257812,-76.05240631103516,-2.101731300354004,163.63592529296875,55.754005432128906,-2.944409132003784,142.36386108398438,-2.3280773162841797,-6.948577880859375,150.50926208496094,-44.09062576293945,-9.626782417297363,154.24822998046875,-68.88108825683594,-11.588471412658691,156.05638122558594,-85.32826232910156,8.664698600769043,162.015380859375,55.41658020019531,16.261770248413086,142.59469604492188,3.939689874649048,32.89708709716797,142.60626220703125,-32.0140380859375,43.115787506103516,141.84695434570312,-54.33687210083008,49.94376754760742,140.86721801757812,-69.39888763427734,18.776247024536133,155.4490966796875,59.142852783203125,32.98299026489258,139.49244689941406,12.378774642944336,43.106266021728516,141.4235382080078,-17.230632781982422,48.48944854736328,141.84591674804688,-33.71060562133789,53.05626678466797,141.7076873779297,-48.29490661621094
1696006089151411,-21.25289535522461,148.61328125,70.71639251708984,-21.25289535522461,148.61328125,70.71639251708984,-49.57659149169922,148.1393280029297,36.7091064453125,-73.2436294555664,152.486328125,18.4086971282959,-91.84176635742188,160.958251953125,14.810997009277344,-12.95321273803711,163.3080291748047,58.189796447753906,-22.73533058166504,141.4735870361328,-2.495457887649536,-22.341838836669922,148.98629760742188,-39.83834457397461,-22.14411735534668,152.46401977539062,-60.98434066772461,-22.020292282104492,154.41995239257812,-76.00618743896484,-2.310990810394287,163.676025390625,55.78048324584961,-3.1363677978515625,142.3974151611328,-2.299450159072876,-7.119131088256836,150.58982849121094,-44.054847717285156,-9.784700393676758,154.35617065429688,-68.842529296875,-11.738119125366211,156.181884765625,-85.28874969482422,8.455934524536133,162.05828857421875,55.44540023803711,16.06848907470703,142.63400268554688,3.972153425216675,32.72490692138672,142.67990112304688,-31.971776962280273,42.95785903930664,141.94639587402344,-54.2889404296875,49.79621505737305,140.98667907714844,-69.34754180908203,18.56846809387207,155.49508666992188,59.17441940307617,32.78883361816406,139.53709411621094,12.414937973022461,42.91292190551758,141.48931884765625,-17.19280433654785,48.296913146972656,141.92369079589844,-33.672203063964844,52.86469268798828,141.79620361328125,-48.25630187988281
1696006089162240,-21.44173812866211,148.64756774902344,70.7406005859375,-21.44173812866211,148.64756774902344,70.7406005859375,-49.74485397338867,148.19094848632812,36.71595001220703,-73.39720916748047,152.54270935058594,18.3976993560791,-91.9933090209961,161.01040649414062,14.779607772827148,-13.143762588500977,163.34197998046875,58.212501525878906,-22.914199829101562,141.49526977539062,-2.4702162742614746,-22.493017196655273,149.0585479736328,-39.802589416503906,-22.279163360595703,152.56781005859375,-60.94321823120117,-22.14358139038086,154.5478973388672,-75.96179962158203,-2.501342296600342,163.7118682861328,55.804351806640625,-3.3154587745666504,142.42333984375,-2.272104501724243,-7.284597873687744,150.64779663085938,-44.022499084472656,-9.942262649536133,154.43228149414062,-68.80826568603516,-11.890595436096191,156.26931762695312,-85.25382995605469,8.265968322753906,162.09637451171875,55.47078323364258,15.88862419128418,142.66510009765625,4.001673221588135,32.56410598754883,142.7373504638672,-31.933372497558594,42.81009292602539,142.02557373046875,-54.245262145996094,49.65803909301758,141.08370971679688,-69.30062866210938,18.379480361938477,155.5359649658203,59.20206832885742,32.60865783691406,139.57318115234375,12.446904182434082,42.73345184326172,141.54611206054688,-17.159225463867188,48.118160247802734,141.99220275878906,-33.63807678222656,52.68679428100586,141.87513732910156,-48.22199249267578
1696006089174350,-21.611156463623047,148.69960021972656,70.77499389648438,-21.611156463623047,148.69960021972656,70.77499389648438,-49.909637451171875,148.230712890625,36.74665832519531,-73.56055450439453,152.57275390625,18.42424964904785,-92.15894317626953,161.0298614501953,14.793128967285156,-13.322219848632812,163.3921661376953,58.23875427246094,-23.10369300842285,141.5189666748047,-2.4326441287994385,-22.666610717773438,149.11341857910156,-39.758506774902344,-22.443105697631836,152.64474487304688,-60.895362854003906,-22.300243377685547,154.64332580566406,-75.91142272949219,-2.6806745529174805,163.76487731933594,55.827178955078125,-3.505218982696533,142.45401000976562,-2.240935802459717,-7.477907180786133,150.7135772705078,-43.98406219482422,-10.138673782348633,154.5149383544922,-68.76690673828125,-12.0897216796875,156.36045837402344,-85.2112045288086,8.087100982666016,162.15306091308594,55.49089813232422,15.700713157653809,142.7049102783203,4.026820182800293,32.37736511230469,142.79095458984375,-31.907651901245117,42.62454605102539,142.0872344970703,-54.2192497253418,49.47356033325195,141.1504364013672,-69.27444458007812,18.204072952270508,155.59762573242188,59.22154998779297,32.4244384765625,139.62208557128906,12.468062400817871,42.54036331176758,141.60598754882812,-17.140365600585938,47.92148971557617,142.06114196777344,-33.620140075683594,52.48805618286133,141.95433044433594,-48.20478057861328
