time,Thumb-0-x,Thumb-0-y,Thumb-0-z,Thumb-1-x,Thumb-1-y,Thumb-1-z,Thumb-2-x,Thumb-2-y,Thumb-2-z,Thumb-3-x,Thumb-3-y,Thumb-3-z,Thumb-4-x,Thumb-4-y,Thumb-4-z,Index-0-x,Index-0-y,Index-0-z,Index-1-x,Index-1-y,Index-1-z,Index-2-x,Index-2-y,Index-2-z,Index-3-x,Index-3-y,Index-3-z,Index-4-x,Index-4-y,Index-4-z,Middle-0-x,Middle-0-y,Middle-0-z,Middle-1-x,Middle-1-y,Middle-1-z,Middle-2-x,Middle-2-y,Middle-2-z,Middle-3-x,Middle-3-y,Middle-3-z,Middle-4-x,Middle-4-y,Middle-4-z,Ring-0-x,Ring-0-y,Ring-0-z,Ring-1-x,Ring-1-y,Ring-1-z,Ring-2-x,Ring-2-y,Ring-2-z,Ring-3-x,Ring-3-y,Ring-3-z,Ring-4-x,Ring-4-y,Ring-4-z,Pinky-0-x,Pinky-0-y,Pinky-0-z,Pinky-1-x,Pinky-1-y,Pinky-1-z,Pinky-2-x,Pinky-2-y,Pinky-2-z,Pinky-3-x,Pinky-3-y,Pinky-3-z,Pinky-4-x,Pinky-4-y,Pinky-4-z
1696005943782932,38.739601135253906,128.51739501953125,38.28110885620117,38.739601135253906,128.51739501953125,38.28110885620117,31.52130699157715,136.25653076171875,-4.695089817047119,8.22986888885498,143.2390594482422,-22.658475875854492,-12.1452054977417,147.10923767089844,-23.355331420898438,40.35609436035156,148.6034393310547,44.25380325317383,32.75196075439453,183.31239318847656,-10.450841903686523,13.123411178588867,164.4912872314453,-37.12615966796875,9.513294219970703,147.05906677246094,-25.194210052490234,12.65533447265625,142.04417419433594,-11.248769760131836,31.949865341186523,154.2261199951172,48.366947174072266,17.602222442626953,190.06674194335938,0.03131008893251419,-1.6846164464950562,169.75030517578125,-32.2448616027832,-0.6841710805892944,146.7936248779297,-21.866539001464844,4.945830821990967,139.8822479248047,-7.789487838745117,22.34149742126465,157.23837280273438,52.52165603637695,2.6002960205078125,191.46884155273438,13.492061614990234,-11.164702415466309,163.02784729003906,-10.404374122619629,-4.3955183029174805,145.2879638671875,5.177079200744629,2.8188464641571045,142.53309631347656,19.833446502685547,10.468759536743164,154.31689453125,55.64378356933594,-12.312746047973633,188.6549835205078,24.8992862701416,-20.04862403869629,168.50823974609375,2.1574368476867676,-14.047021865844727,154.99888610839844,11.22523021697998,-7.437661170959473,151.1614532470703,24.460304260253906
1696005943793651,38.74779510498047,128.52194213867188,38.28522491455078,38.74779510498047,128.52194213867188,38.28522491455078,31.535825729370117,136.26556396484375,-4.691228866577148,8.247827529907227,143.2542724609375,-22.656673431396484,-12.126349449157715,147.12881469726562,-23.355484008789062,40.36789321899414,148.60723876953125,44.25947570800781,32.777103424072266,183.32156372070312,-10.443613052368164,13.139028549194336,164.50494384765625,-37.11509323120117,9.534286499023438,147.06837463378906,-25.187881469726562,12.680821418762207,142.0470733642578,-11.245759010314941,31.9624080657959,154.2313995361328,48.37208938598633,17.627655029296875,190.07839965820312,0.037347935140132904,-1.6590757369995117,169.75811767578125,-32.23646926879883,-0.662399172782898,146.80221557617188,-21.85605239868164,4.964855670928955,139.88906860351562,-7.778778553009033,22.354225158691406,157.2454071044922,52.52595520019531,2.6245534420013428,191.4827423095703,13.496556282043457,-11.14262580871582,163.04380798339844,-10.40104866027832,-4.378993511199951,145.30345153808594,5.182298183441162,2.8327014446258545,142.54759216308594,19.83979034423828,10.4805269241333,154.32623291015625,55.646583557128906,-12.290331840515137,188.67127990722656,24.90195655822754,-20.028209686279297,168.52793884277344,2.1577749252319336,-14.030044555664062,155.0164794921875,11.224706649780273,-7.422521114349365,151.1763458251953,24.459917068481445
1696005943805758,38.75718688964844,128.53207397460938,38.29072952270508,38.75718688964844,128.53207397460938,38.29072952270508,31.5518798828125,136.27755737304688,-4.686505317687988,8.267525672912598,143.27166748046875,-22.654565811157227,-12.105685234069824,147.15089416503906,-23.355676651000977,40.381202697753906,148.61697387695312,44.265262603759766,32.804595947265625,183.3332977294922,-10.438532829284668,13.153792381286621,164.52064514160156,-37.103431701660156,9.557782173156738,147.0786590576172,-25.181495666503906,12.711409568786621,142.05001831054688,-11.24361801147461,31.976533889770508,154.24305725097656,48.3769416809082,17.65549659729004,190.0935516357422,0.04073035717010498,-1.6313518285751343,169.7694854736328,-32.23063659667969,-0.6394802927970886,146.814697265625,-21.847318649291992,4.984650135040283,139.900390625,-7.769353866577148,22.368566513061523,157.25924682617188,52.52972412109375,2.651181697845459,191.5012664794922,13.498233795166016,-11.118427276611328,163.06275939941406,-10.398489952087402,-4.360372066497803,145.32334899902344,5.188340187072754,2.848653554916382,142.56784057617188,19.847213745117188,10.49384593963623,154.3427734375,55.648983001708984,-12.265646934509277,188.6931610107422,24.901920318603516,-20.005569458007812,168.5513916015625,2.157029867172241,-14.010764122009277,155.03866577148438,11.22428035736084,-7.405040740966797,151.1969757080078,24.459936141967773
1696005943817192,38.76287078857422,128.54713439941406,38.29258728027344,38.76287078857422,128.54713439941406,38.29258728027344,31.5620174407959,136.2885284423828,-4.686129570007324,8.280390739440918,143.28561401367188,-22.656570434570312,-12.091882705688477,147.16943359375,-23.359466552734375,40.391136169433594,148.6324462890625,44.26454162597656,32.82594299316406,183.3432159423828,-10.444356918334961,13.163214683532715,164.53585815429688,-37.10419845581055,9.573150634765625,147.08958435058594,-25.186738967895508,12.732792854309082,142.055419921875,-11.25222110748291,31.987506866455078,154.26101684570312,48.374942779541016,17.677745819091797,190.1083526611328,0.03305806964635849,-1.6112778186798096,169.77908325195312,-32.233726501464844,-0.6243665218353271,146.82620239257812,-21.845706939697266,4.997288703918457,139.912353515625,-7.766536235809326,22.379976272583008,157.27996826171875,52.52672576904297,2.672914505004883,191.52133178710938,13.489436149597168,-11.100666046142578,163.0806121826172,-10.402371406555176,-4.347651958465576,145.3437957763672,5.189600944519043,2.859417200088501,142.59031677246094,19.849817276000977,10.504387855529785,154.3666534423828,55.6456298828125,-12.245272636413574,188.71817016601562,24.89256477355957,-19.988473892211914,168.57485961914062,2.1501686573028564,-13.996414184570312,155.06210327148438,11.219194412231445,-7.391678333282471,151.22064208984375,24.455411911010742
1696005943828165,38.76268005371094,128.57315063476562,38.2951774597168,38.76268005371094,128.57315063476562,38.2951774597168,31.57720184326172,136.2991485595703,-4.688882827758789,8.302885055541992,143.29454040527344,-22.669450759887695,-12.068256378173828,147.18283081054688,-23.380321502685547,40.393760681152344,148.66046142578125,44.25966262817383,32.85396957397461,183.3512420654297,-10.465415954589844,13.185892105102539,164.5387420654297,-37.117679595947266,9.599729537963867,147.0928497314453,-25.198486328125,12.76229476928711,142.05848693847656,-11.264704704284668,31.990150451660156,154.29263305664062,48.36517333984375,17.70404624938965,190.1240997314453,0.004522513132542372,-1.5795081853866577,169.78492736816406,-32.25929641723633,-0.6011441946029663,146.83587646484375,-21.86200714111328,5.014327049255371,139.9256134033203,-7.778607368469238,22.38201332092285,157.3154754638672,52.512718200683594,2.6952967643737793,191.54592895507812,13.455595970153809,-11.076469421386719,163.09707641601562,-10.427574157714844,-4.332530498504639,145.3666534423828,5.175586223602295,2.868911027908325,142.61878967285156,19.83962059020996,10.5047607421875,154.4061737060547,55.6290283203125,-12.227147102355957,188.75079345703125,24.85512351989746,-19.967710494995117,168.5994415283203,2.118948459625244,-13.980582237243652,155.08935546875,11.195219039916992,-7.380181312561035,151.25201416015625,24.43478775024414
1696005943840236,38.75942611694336,128.61532592773438,38.29907989501953,38.75942611694336,128.61532592773438,38.29907989501953,31.591249465942383,136.31639099121094,-4.69234561920166,8.325236320495605,143.30706787109375,-22.685487747192383,-12.044554710388184,147.20066833496094,-23.405963897705078,40.394081115722656,148.70591735839844,44.25153732299805,32.88336181640625,183.36448669433594,-10.497943878173828,13.208662033081055,164.5425567626953,-37.138668060302734,9.626702308654785,147.09898376464844,-25.21482276916504,12.792685508728027,142.0666046142578,-11.281102180480957,31.990619659423828,154.34303283691406,48.35055160522461,17.73166847229004,190.14817810058594,-0.03759269788861275,-1.546193242073059,169.7923583984375,-32.29430389404297,-0.5779598355293274,146.8494415283203,-21.882543563842773,5.030384063720703,139.9455108642578,-7.793199062347412,22.381877899169922,157.37120056152344,52.49281311035156,2.7185871601104736,191.5826873779297,13.407299041748047,-11.051896095275879,163.1208953857422,-10.461188316345215,-4.318347930908203,145.40028381347656,5.157601833343506,2.8768470287323,142.66128540039062,19.82636070251465,10.502707481384277,154.46719360351562,55.60676956176758,-12.208658218383789,188.79891967773438,24.803319931030273,-19.94630241394043,168.63368225097656,2.0784618854522705,-13.96472454071045,155.1287078857422,11.165964126586914,-7.369236946105957,151.29884338378906,24.41014862060547
1696005943851693,38.7517204284668,128.65760803222656,38.29721450805664,38.7517204284668,128.65760803222656,38.29721450805664,31.598770141601562,136.33480834960938,-4.701012134552002,8.340706825256348,143.323974609375,-22.70501708984375,-12.027252197265625,147.22564697265625,-23.433618545532227,40.39311599731445,148.751220703125,44.23758316040039,32.912193298339844,183.37872314453125,-10.535627365112305,13.227398872375488,164.5489959716797,-37.16337203979492,9.64671802520752,147.10887145996094,-25.234088897705078,12.815203666687012,142.07830810546875,-11.300281524658203,31.990863800048828,154.39439392089844,48.330726623535156,17.760414123535156,190.17529296875,-0.0837535709142685,-1.5170027017593384,169.80624389648438,-32.33238983154297,-0.5613190531730652,146.8691864013672,-21.906591415405273,5.040037631988525,139.9707489013672,-7.811772346496582,22.382232666015625,157.42916870117188,52.46841049194336,2.7441763877868652,191.6244659423828,13.356039047241211,-11.030813217163086,163.1520538330078,-10.497170448303223,-4.308689117431641,145.44033813476562,5.13663387298584,2.881112575531006,142.70941162109375,19.80954360961914,10.500978469848633,154.53208923339844,55.58085250854492,-12.187417030334473,188.8540496826172,24.74962043762207,-19.926895141601562,168.6768798828125,2.0359883308410645,-13.952319145202637,155.17568969726562,11.133728981018066,-7.361365795135498,151.35189819335938,24.381927490234375
1696005943862596,38.70957946777344,128.6988067626953,38.29936599731445,38.70957946777344,128.6988067626953,38.29936599731445,31.564117431640625,136.36099243164062,-4.702786445617676,8.31125545501709,143.3549346923828,-22.711654663085938,-12.054512977600098,147.26739501953125,-23.443540573120117,40.361488342285156,148.7941436767578,44.231014251708984,32.9036979675293,183.401611328125,-10.558009147644043,13.202204704284668,164.57337951660156,-37.174461364746094,9.62144660949707,147.13514709472656,-25.242443084716797,12.793813705444336,142.10394287109375,-11.309749603271484,31.962007522583008,154.44371032714844,48.32102584838867,17.754831314086914,190.21104431152344,-0.11029776930809021,-1.5313282012939453,169.83767700195312,-32.350975036621094,-0.5889696478843689,146.90447998046875,-21.915454864501953,5.007465362548828,140.008544921875,-7.817465782165527,22.354717254638672,157.4855499267578,52.45663070678711,2.7383522987365723,191.67433166503906,13.327695846557617,-11.049642562866211,163.19744873046875,-10.51266098022461,-4.338246822357178,145.49029541015625,5.13090181350708,2.848750114440918,142.76296997070312,19.80585479736328,10.47164249420166,154.5963134765625,55.56943130493164,-12.195629119873047,188.91709899902344,24.721342086791992,-19.943695068359375,168.7322540283203,2.017460584640503,-13.975701332092285,155.2332305908203,11.122742652893066,-7.387116432189941,151.41336059570312,24.373249053955078
1696005943874710,38.66802215576172,128.7630615234375,38.292118072509766,38.66802215576172,128.7630615234375,38.292118072509766,31.522520065307617,136.40724182128906,-4.713230133056641,8.271308898925781,143.40257263183594,-22.723691940307617,-12.092791557312012,147.3236541748047,-23.455886840820312,40.329261779785156,148.86058044433594,44.213748931884766,32.88238525390625,183.44436645507812,-10.59170913696289,13.162256240844727,164.61671447753906,-37.194766998291016,9.58423900604248,147.17965698242188,-25.260211944580078,12.762784957885742,142.14785766601562,-11.329142570495605,31.932594299316406,154.51585388183594,48.30164337158203,17.737348556518555,190.265625,-0.14615324139595032,-1.5604650974273682,169.88490295410156,-32.375205993652344,-0.6274757385253906,146.95620727539062,-21.928958892822266,4.966984272003174,140.06423950195312,-7.828239917755127,22.326974868774414,157.56396484375,52.43650817871094,2.722580671310425,191.7421417236328,13.292304992675781,-11.078676223754883,163.2572479248047,-10.530791282653809,-4.374006271362305,145.55685424804688,5.123309135437012,2.812439203262329,142.83514404296875,19.79957389831543,10.442873001098633,154.6815185546875,55.55167007446289,-12.211711883544922,188.99710083007812,24.688486099243164,-19.969762802124023,168.80258178710938,1.996610403060913,-14.005788803100586,155.3064422607422,11.108792304992676,-7.417192459106445,151.49111938476562,24.360599517822266
1696005943886124,38.607303619384766,128.8087921142578,38.28239822387695,38.607303619384766,128.8087921142578,38.28239822387695,31.46299171447754,136.46519470214844,-4.720973968505859,8.213715553283691,143.4733123779297,-22.728961944580078,-12.14892864227295,147.40225219726562,-23.459482192993164,40.27638244628906,148.9043731689453,44.208412170410156,32.84043502807617,183.50311279296875,-10.589093208312988,13.105518341064453,164.6927490234375,-37.19342041015625,9.529385566711426,147.2496795654297,-25.267080307006836,12.712828636169434,142.2094268798828,-11.340188980102539,31.882015228271484,154.56192016601562,48.29788589477539,17.69839096069336,190.32777404785156,-0.14143016934394836,-1.6084811687469482,169.9614715576172,-32.374176025390625,-0.6838486790657043,147.02993774414062,-21.933435440063477,4.908497333526611,140.13232421875,-7.834638595581055,22.277711868286133,157.6127471923828,52.433807373046875,2.684711456298828,191.8070068359375,13.29794692993164,-11.127354621887207,163.3306427001953,-10.529085159301758,-4.428667068481445,145.62550354003906,5.122211456298828,2.757094621658325,142.8985595703125,19.797840118408203,10.392643928527832,154.73410034179688,55.548797607421875,-12.250170707702637,189.06507873535156,24.694108963012695,-20.015108108520508,168.8748779296875,2.0007615089416504,-14.05467700958252,155.37667846679688,11.112207412719727,-7.466777801513672,151.55833435058594,24.363492965698242
1696005943897063,38.53992462158203,128.88168334960938,38.233360290527344,38.53992462158203,128.88168334960938,38.233360290527344,31.362375259399414,136.52716064453125,-4.766419887542725,8.100543975830078,143.53793334960938,-22.757156372070312,-12.261302947998047,147.47390747070312,-23.471879959106445,40.22111129760742,148.978515625,44.151676177978516,32.751678466796875,183.562744140625,-10.650431632995605,12.981001853942871,164.7533721923828,-37.22888946533203,9.416362762451172,147.3104248046875,-25.29891586303711,12.615265846252441,142.2681884765625,-11.37628173828125,31.832181930541992,154.6403350830078,48.246395111083984,17.620805740356445,190.3960723876953,-0.19225439429283142,-1.7209892272949219,170.02996826171875,-32.404170989990234,-0.7966978549957275,147.10011291503906,-21.95969581604004,4.804811477661133,140.20333862304688,-7.864129543304443,22.232425689697266,157.6958770751953,52.38938903808594,2.6188955307006836,191.88487243652344,13.25920295715332,-11.22174072265625,163.4026336669922,-10.544231414794922,-4.515814781188965,145.70217895507812,5.1092529296875,2.6810190677642822,142.9785614013672,19.780073165893555,10.348941802978516,154.82244873046875,55.51521301269531,-12.307429313659668,189.15184020996094,24.668704986572266,-20.096694946289062,168.95359802246094,1.9908427000045776,-14.132892608642578,155.4585418701172,11.104747772216797,-7.535655498504639,151.64491271972656,24.35274314880371
